"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Saysd1",1.59122844292555e-28,0.892064290345599,0.268,0.083,2.62345833385135e-24,"Pro-B Cells","Saysd1"
"Lin37",1.65164670434959e-28,0.82535184487182,0.215,0.058,2.72306992146116e-24,"Pro-B Cells","Lin37"
"Smim4",1.75622271103154e-28,0.684039822429161,0.308,0.101,2.89548438367771e-24,"Pro-B Cells","Smim4"
"Med29",1.80019345684412e-28,0.712219850348038,0.274,0.085,2.9679789522989e-24,"Pro-B Cells","Med29"
"Glod4",1.8614944037815e-28,0.732227695536394,0.364,0.13,3.06904582351456e-24,"Pro-B Cells","Glod4"
"Glt8d1",1.9018238996e-28,0.806559400997921,0.212,0.057,3.13553706327052e-24,"Pro-B Cells","Glt8d1"
"Chrac1",2.03167649319393e-28,0.592479642953196,0.463,0.181,3.34962503432884e-24,"Pro-B Cells","Chrac1"
"Ccdc85b",2.05991953262442e-28,0.883198818605528,0.237,0.068,3.39618933343788e-24,"Pro-B Cells","Ccdc85b"
"Copg1",2.10234868849534e-28,0.401188514052378,0.429,0.159,3.46614228272227e-24,"Pro-B Cells","Copg1"
"Cdc42se1",2.15706852573536e-28,0.566589593286479,0.59,0.248,3.55635887837989e-24,"Pro-B Cells","Cdc42se1"
"Cox20",2.28823682525995e-28,0.625858485114537,0.356,0.124,3.77261605380608e-24,"Pro-B Cells","Cox20"
"Sco1",2.36421209954332e-28,1.51383407838416,0.121,0.023,3.89787648851708e-24,"Pro-B Cells","Sco1"
"Hdac3",2.47765680423858e-28,0.84335763836083,0.277,0.087,4.08491277314815e-24,"Pro-B Cells","Hdac3"
"Ripk1",2.60285297493181e-28,0.577512907272902,0.463,0.183,4.29132369977007e-24,"Pro-B Cells","Ripk1"
"Rnf181",2.83962582882195e-28,0.568457363436291,0.35,0.121,4.68169110397875e-24,"Pro-B Cells","Rnf181"
"Cdk9",3.41825030828695e-28,0.492833652995442,0.573,0.236,5.6356692832727e-24,"Pro-B Cells","Cdk9"
"Sema4a",3.48662772477425e-28,2.43134791309432,0.059,0.006,5.74840312983531e-24,"Pro-B Cells","Sema4a"
"Efnb1",3.50075674717399e-28,1.816568280658,0.093,0.014,5.77169764906576e-24,"Pro-B Cells","Efnb1"
"Hhex",3.784054066165e-28,0.743501008424043,0.472,0.189,6.23876993888623e-24,"Pro-B Cells","Hhex"
"Mvp",3.82730618562899e-28,0.575384902909588,0.387,0.14,6.31007970824652e-24,"Pro-B Cells","Mvp"
"D2Wsu81e",3.87760837607899e-28,1.03271581474747,0.181,0.044,6.39301292964144e-24,"Pro-B Cells","D2Wsu81e"
"Ssfa2",3.95746755491911e-28,0.317605534676996,0.376,0.132,6.52467675779514e-24,"Pro-B Cells","Ssfa2"
"Rnf113a2",4.16190413050658e-28,0.960051842294142,0.195,0.051,6.86173133996619e-24,"Pro-B Cells","Rnf113a2"
"Atp10a",4.24052754070955e-28,3.00010486243401,0.062,0.006,6.99135775636784e-24,"Pro-B Cells","Atp10a"
"Calm3",4.42909287151296e-28,0.570733580233358,0.605,0.259,7.30224541726342e-24,"Pro-B Cells","Calm3"
"Med28",4.46100444350796e-28,0.692728584736596,0.492,0.199,7.35485802601157e-24,"Pro-B Cells","Med28"
"Sgta",4.65349792831044e-28,0.765196157106516,0.319,0.109,7.67222203440543e-24,"Pro-B Cells","Sgta"
"Prmt1",4.6930296308407e-28,0.504034537567334,0.486,0.189,7.73739795236706e-24,"Pro-B Cells","Prmt1"
"Slc35e3",4.73074801172506e-28,1.22039364397161,0.124,0.024,7.7995842469311e-24,"Pro-B Cells","Slc35e3"
"Gnal",4.74598422332442e-28,0.781655268463068,0.297,0.097,7.82470418899496e-24,"Pro-B Cells","Gnal"
"Gbp6.1",4.83327523747461e-28,2.60316853348523,0.048,0.004,7.96862088402438e-24,"Pro-B Cells","Gbp6.1"
"Manba",4.85443956287413e-28,0.485983853486882,0.429,0.163,8.00351450731057e-24,"Pro-B Cells","Manba"
"Pea15a",4.97187796072935e-28,0.967182120156987,0.271,0.085,8.19713519385449e-24,"Pro-B Cells","Pea15a"
"Dusp18",5.08414317381288e-28,3.39812284640082,0.065,0.007,8.3822268506653e-24,"Pro-B Cells","Dusp18"
"Matk",5.28079034312468e-28,1.51127177571955,0.124,0.024,8.70643903870966e-24,"Pro-B Cells","Matk"
"Nme6",5.52491695622155e-28,0.992146480604764,0.147,0.032,9.10893058572247e-24,"Pro-B Cells","Nme6"
"Ormdl2",5.72338153566867e-28,0.720953643293224,0.333,0.115,9.43613913785693e-24,"Pro-B Cells","Ormdl2"
"Mob3a",5.73744568909841e-28,0.676028403878518,0.398,0.149,9.45932670761656e-24,"Pro-B Cells","Mob3a"
"Cox6a1",6.10432943156294e-28,0.585879415119486,0.78,0.378,1.00642079338178e-23,"Pro-B Cells","Cox6a1"
"Jade1",6.42843819518036e-28,0.542333403795464,0.452,0.175,1.05985660523939e-23,"Pro-B Cells","Jade1"
"Srp68",6.87882821768939e-28,0.553008841029223,0.347,0.12,1.13411240825045e-23,"Pro-B Cells","Srp68"
"Ift46",6.89059203600957e-28,0.765504926789387,0.254,0.077,1.1360519089769e-23,"Pro-B Cells","Ift46"
"Gatsl2",7.01397274794235e-28,1.30101789908271,0.178,0.044,1.15639368695326e-23,"Pro-B Cells","Gatsl2"
"Bag1",7.28365127353212e-28,0.529405016220139,0.599,0.253,1.20085558546724e-23,"Pro-B Cells","Bag1"
"Pfdn6",7.71632695160062e-28,0.519964131471538,0.395,0.144,1.27219082451039e-23,"Pro-B Cells","Pfdn6"
"Sap18",7.79534797156843e-28,0.460130809370332,0.706,0.316,1.28521902007249e-23,"Pro-B Cells","Sap18"
"Ang",8.23871634866416e-28,4.2292359136412,0.031,0.001,1.35831716440426e-23,"Pro-B Cells","Ang"
"Ncbp2",8.46958176218891e-28,0.655579151977807,0.299,0.098,1.39637994513209e-23,"Pro-B Cells","Ncbp2"
"Mrpl40",8.49466768814536e-28,0.676938231826862,0.285,0.091,1.40051586174453e-23,"Pro-B Cells","Mrpl40"
"Anks6",8.84377649123678e-28,4.98431050106338,0.02,0,1.45807343011021e-23,"Pro-B Cells","Anks6"
"Gm3512",8.84377649123678e-28,4.8289379002219,0.02,0,1.45807343011021e-23,"Pro-B Cells","Gm3512"
"Diaph2",8.90437967267345e-28,0.580530995744915,0.904,0.551,1.46806507663367e-23,"Pro-B Cells","Diaph2"
"Cdc37",9.10737792139752e-28,0.609310151958832,0.627,0.277,1.50153339790081e-23,"Pro-B Cells","Cdc37"
"Bub3",9.2775214345723e-28,0.44837215454294,0.508,0.203,1.52958495891794e-23,"Pro-B Cells","Bub3"
"Racgap1",9.40689042823339e-28,1.33359675752752,0.178,0.044,1.55091402490284e-23,"Pro-B Cells","Racgap1"
"Ghitm",1.01252077893097e-27,0.545224910267411,0.76,0.364,1.66934300822349e-23,"Pro-B Cells","Ghitm"
"Smim20",1.08930015163518e-27,0.493736126213005,0.35,0.122,1.79592916000091e-23,"Pro-B Cells","Smim20"
"Slc25a28",1.14067964094694e-27,0.586305298056526,0.328,0.111,1.88063852402921e-23,"Pro-B Cells","Slc25a28"
"Phka2",1.18957545392512e-27,0.466496083808096,0.266,0.081,1.96125305088634e-23,"Pro-B Cells","Phka2"
"Paxbp1",1.27471586963727e-27,0.520599369456049,0.531,0.219,2.10162405427097e-23,"Pro-B Cells","Paxbp1"
"Mgll",1.2880278308247e-27,2.98643372573108,0.054,0.005,2.12357148468069e-23,"Pro-B Cells","Mgll"
"Gpr137",1.32975101123939e-27,1.65805077348506,0.124,0.024,2.19236049223038e-23,"Pro-B Cells","Gpr137"
"Ttc19",1.35006288690896e-27,0.37814370158353,0.641,0.276,2.2258486816468e-23,"Pro-B Cells","Ttc19"
"Nmrk1",1.35385461716226e-27,0.908578337539415,0.282,0.093,2.23210010731542e-23,"Pro-B Cells","Nmrk1"
"Lage3",1.38501000364729e-27,0.675398472877327,0.297,0.097,2.28346599301329e-23,"Pro-B Cells","Lage3"
"Fkbp4",1.40610155827007e-27,0.620197179210554,0.537,0.226,2.31823963911986e-23,"Pro-B Cells","Fkbp4"
"Mrpl34",1.55165094181171e-27,0.663041162169539,0.353,0.125,2.55820690776497e-23,"Pro-B Cells","Mrpl34"
"Mrps24",1.60239354706381e-27,0.570824667790188,0.619,0.271,2.64186624104411e-23,"Pro-B Cells","Mrps24"
"Mrps16",1.61366318265786e-27,0.631350241179403,0.545,0.229,2.66044648924801e-23,"Pro-B Cells","Mrps16"
"Vps8",1.61806477063093e-27,0.442519144031522,0.596,0.258,2.66770338733921e-23,"Pro-B Cells","Vps8"
"C130013H08Rik",1.74277107064254e-27,2.23725604809941,0.059,0.006,2.87330666416835e-23,"Pro-B Cells","C130013H08Rik"
"Impad1",1.75453478468779e-27,0.813744655081387,0.28,0.089,2.89270149951476e-23,"Pro-B Cells","Impad1"
"Nelfe",1.8818543475749e-27,1.09362579219407,0.215,0.06,3.10261326284673e-23,"Pro-B Cells","Nelfe"
"Acat1",1.91499944552278e-27,0.430706534559342,0.463,0.181,3.15725958583341e-23,"Pro-B Cells","Acat1"
"Gapdh",1.9270424951171e-27,0.684776256307662,0.904,0.602,3.17711496169957e-23,"Pro-B Cells","Gapdh"
"Gipc1",2.02758616709588e-27,0.735832463096354,0.263,0.081,3.34288131369097e-23,"Pro-B Cells","Gipc1"
"Gabbr2",2.04653217736302e-27,2.50354361695286,0.088,0.013,3.3741176008184e-23,"Pro-B Cells","Gabbr2"
"Rab35",2.09440904464727e-27,0.60205273324221,0.339,0.117,3.45305219190996e-23,"Pro-B Cells","Rab35"
"F2r",2.09762318904413e-27,2.00745888814599,0.048,0.004,3.45835135177706e-23,"Pro-B Cells","F2r"
"Tigit",2.21010584265617e-27,3.92685450669717,0.034,0.002,3.64380150278723e-23,"Pro-B Cells","Tigit"
"Ubxn8",2.23963487463346e-27,0.865446742009959,0.223,0.064,3.69248601780819e-23,"Pro-B Cells","Ubxn8"
"Trmt2a",2.24719306920372e-27,0.625029988027921,0.271,0.085,3.70494721319618e-23,"Pro-B Cells","Trmt2a"
"Morn2",2.42476709228571e-27,1.47550630469874,0.099,0.016,3.99771350505144e-23,"Pro-B Cells","Morn2"
"Dedd2",2.52654999276945e-27,0.568406278779878,0.373,0.135,4.165522973079e-23,"Pro-B Cells","Dedd2"
"Glrx5",2.68085203688977e-27,0.70152744973159,0.333,0.115,4.41992075322017e-23,"Pro-B Cells","Glrx5"
"Edf1",2.8962776510523e-27,0.606780830279952,0.768,0.374,4.77509296328992e-23,"Pro-B Cells","Edf1"
"Zfyve19",3.35752381137888e-27,0.810873229391665,0.172,0.042,5.53554950782036e-23,"Pro-B Cells","Zfyve19"
"B2m",3.51295947412835e-27,0.542907640393005,0.986,0.943,5.79181628499541e-23,"Pro-B Cells","B2m"
"Dhrs4",3.51675819098228e-27,0.773259921770211,0.212,0.059,5.79807922947248e-23,"Pro-B Cells","Dhrs4"
"Apopt1",3.79644117432903e-27,0.517173204249352,0.455,0.181,6.25919256411627e-23,"Pro-B Cells","Apopt1"
"Clec2i",3.81006213207823e-27,0.560280075422475,0.395,0.149,6.28164943715737e-23,"Pro-B Cells","Clec2i"
"Hsd17b4",3.8984091064083e-27,0.656877147633307,0.251,0.076,6.42730709373536e-23,"Pro-B Cells","Hsd17b4"
"Fbxl6",3.97525205280297e-27,0.90983577803043,0.268,0.085,6.55399805945626e-23,"Pro-B Cells","Fbxl6"
"Ddx39",3.97726685124504e-27,0.662356709597302,0.429,0.169,6.55731985764769e-23,"Pro-B Cells","Ddx39"
"St3gal6",3.99085817089817e-27,0.444623814767771,0.452,0.178,6.57972786635982e-23,"Pro-B Cells","St3gal6"
"Psmd9",4.06028746944037e-27,0.471368349365809,0.345,0.12,6.69419595086633e-23,"Pro-B Cells","Psmd9"
"Trappc13",4.1161995975655e-27,0.512402274552095,0.393,0.146,6.78637827650624e-23,"Pro-B Cells","Trappc13"
"Areg",4.22596356290912e-27,1.33963241401547,0.028,0.001,6.96734612616827e-23,"Pro-B Cells","Areg"
"Sdf4",4.51554015389618e-27,0.562442252809304,0.732,0.344,7.44477105172863e-23,"Pro-B Cells","Sdf4"
"Dbf4",4.53739022891832e-27,0.638894205425496,0.246,0.074,7.48079527041764e-23,"Pro-B Cells","Dbf4"
"Zfp719",4.65083090547959e-27,0.864482687243605,0.15,0.033,7.6678249138642e-23,"Pro-B Cells","Zfp719"
"1700096K18Rik",4.80227522878352e-27,1.22899313481472,0.121,0.024,7.91751116969539e-23,"Pro-B Cells","1700096K18Rik"
"Bak1",5.13967781922787e-27,0.87752132006337,0.254,0.079,8.47378682056099e-23,"Pro-B Cells","Bak1"
"Ndufb2",5.19810962533642e-27,0.666892860994989,0.41,0.157,8.57012333929216e-23,"Pro-B Cells","Ndufb2"
"Dpm2",5.33277509335464e-27,0.622231860167345,0.328,0.113,8.79214629641379e-23,"Pro-B Cells","Dpm2"
"Bst1",5.40192880441896e-27,1.91917365449898,0.059,0.006,8.90616001984554e-23,"Pro-B Cells","Bst1"
"Ppp2ca",5.80212296708057e-27,0.616248482100788,0.862,0.493,9.56596013582573e-23,"Pro-B Cells","Ppp2ca"
"Rsph3a",5.84147473427319e-27,1.47411120907568,0.119,0.023,9.63083939439621e-23,"Pro-B Cells","Rsph3a"
"Golm1",5.92399469830812e-27,1.25144717789461,0.164,0.039,9.7668900591006e-23,"Pro-B Cells","Golm1"
"Fyco1",6.34420270833086e-27,0.464724947305007,0.469,0.187,1.04596870052251e-22,"Pro-B Cells","Fyco1"
"1110051M20Rik",6.37253254386844e-27,0.739414339211424,0.297,0.1,1.05063944050759e-22,"Pro-B Cells","1110051M20Rik"
"Plekhb2",6.76269484160364e-27,0.597599676428374,0.356,0.128,1.11496549853519e-22,"Pro-B Cells","Plekhb2"
"Rpp21",7.0307088298006e-27,0.514479396115196,0.46,0.181,1.15915296476922e-22,"Pro-B Cells","Rpp21"
"Mrps17",7.33106131364475e-27,0.593365078904825,0.37,0.135,1.20867207878061e-22,"Pro-B Cells","Mrps17"
"Twf1",7.4234749382679e-27,0.679290715871986,0.291,0.096,1.22390831307223e-22,"Pro-B Cells","Twf1"
"Sdf2",8.15142585295924e-27,0.367541637797142,0.678,0.298,1.34392558037739e-22,"Pro-B Cells","Sdf2"
"Gabarapl2",8.29118446974334e-27,0.642638714335886,0.737,0.366,1.36696758352658e-22,"Pro-B Cells","Gabarapl2"
"Arl8b",8.64691683134353e-27,0.374637769371484,0.61,0.262,1.42561717798361e-22,"Pro-B Cells","Arl8b"
"Gm12968",8.94416397856785e-27,5.32890493096997,0.023,0.001,1.47462431514648e-22,"Pro-B Cells","Gm12968"
"Nxt1",8.96885481381661e-27,0.564814725237955,0.314,0.106,1.47869509315395e-22,"Pro-B Cells","Nxt1"
"Srp72",9.26786655153487e-27,0.527890870815384,0.641,0.289,1.52799315835155e-22,"Pro-B Cells","Srp72"
"Eif3d",9.48529106444681e-27,0.484334847470099,0.559,0.234,1.56383993779535e-22,"Pro-B Cells","Eif3d"
"Med31",9.63217536320681e-27,0.76103030957607,0.266,0.083,1.58805675213191e-22,"Pro-B Cells","Med31"
"Plec",9.74263884006881e-27,0.714376708009792,0.364,0.133,1.60626886556215e-22,"Pro-B Cells","Plec"
"Seh1l",9.79256689573819e-27,0.483333504129579,0.429,0.166,1.61450050410036e-22,"Pro-B Cells","Seh1l"
"9430041J12Rik",1.05707539277756e-26,3.64970935599791,0.025,0.001,1.74280020007236e-22,"Pro-B Cells","9430041J12Rik"
"Selt",1.06672788571763e-26,0.520044700255892,0.794,0.408,1.75871426518265e-22,"Pro-B Cells","Selt"
"Gnpda2",1.07391939460684e-26,1.07349034999312,0.189,0.05,1.77057090588829e-22,"Pro-B Cells","Gnpda2"
"Klhl2",1.12570521199743e-26,0.440278995858877,0.551,0.236,1.85595018302016e-22,"Pro-B Cells","Klhl2"
"Parn",1.17534765908522e-26,0.406111851441905,0.446,0.173,1.9377956855338e-22,"Pro-B Cells","Parn"
"Chic2",1.23577415955e-26,0.48396222480217,0.788,0.387,2.03742085685008e-22,"Pro-B Cells","Chic2"
"Flot2",1.25861754132589e-26,1.21555774358107,0.178,0.046,2.075082740384e-22,"Pro-B Cells","Flot2"
"Lrp4",1.33747506314661e-26,6.28729299215704,0.017,0,2.20509513660982e-22,"Pro-B Cells","Lrp4"
"Fam188b",1.33747506314661e-26,6.06827649347173,0.017,0,2.20509513660982e-22,"Pro-B Cells","Fam188b"
"Tmco6",1.34253622339964e-26,1.07126639073552,0.212,0.06,2.21343947151899e-22,"Pro-B Cells","Tmco6"
"Ranbp1",1.34396561698005e-26,0.309330537362075,0.65,0.276,2.21579611271501e-22,"Pro-B Cells","Ranbp1"
"Bahcc1",1.34397901165624e-26,5.56129285050454,0.017,0,2.21581819651764e-22,"Pro-B Cells","Bahcc1"
"Gm10848",1.34397901165624e-26,5.52020898332441,0.017,0,2.21581819651764e-22,"Pro-B Cells","Gm10848"
"Emc6",1.38502529483875e-26,0.492357245578638,0.542,0.224,2.28349120360064e-22,"Pro-B Cells","Emc6"
"Uhrf1bp1l",1.54017461840511e-26,0.442159172683168,0.698,0.325,2.53928589336451e-22,"Pro-B Cells","Uhrf1bp1l"
"Vps51",1.59861565264656e-26,0.816084393676589,0.223,0.065,2.63563762651838e-22,"Pro-B Cells","Vps51"
"Sssca1",1.64697415791174e-26,0.854264667484091,0.237,0.071,2.71536629414909e-22,"Pro-B Cells","Sssca1"
"Pdcd6",1.67362130178076e-26,0.481496078027527,0.537,0.221,2.75929944024594e-22,"Pro-B Cells","Pdcd6"
"Mgat5",1.72093379927343e-26,0.554056204857222,0.723,0.353,2.83730355486211e-22,"Pro-B Cells","Mgat5"
"Ndufv1",1.73597554605105e-26,0.699781059870864,0.37,0.136,2.86210288277437e-22,"Pro-B Cells","Ndufv1"
"Park7",1.74943135666916e-26,0.606647801029368,0.754,0.366,2.88428747774045e-22,"Pro-B Cells","Park7"
"Vrk1",1.83856266515097e-26,0.491031482122308,0.616,0.272,3.0312382660344e-22,"Pro-B Cells","Vrk1"
"Mpg",1.9779883419915e-26,0.969532825145941,0.223,0.065,3.26110937944139e-22,"Pro-B Cells","Mpg"
"Psmd10",2.07385973752406e-26,0.660351999431839,0.268,0.085,3.41917254925593e-22,"Pro-B Cells","Psmd10"
"Polr2f",2.07591075709597e-26,0.521238078882284,0.497,0.2,3.42255406522412e-22,"Pro-B Cells","Polr2f"
"Auh",2.15809972691103e-26,0.604761987234298,0.54,0.231,3.55805901975821e-22,"Pro-B Cells","Auh"
"Blmh",2.17020668637638e-26,0.362887846078041,0.5,0.205,3.57801976382874e-22,"Pro-B Cells","Blmh"
"Gm43464",2.17574994956678e-26,1.98078020682516,0.071,0.009,3.58715894185074e-22,"Pro-B Cells","Gm43464"
"Dda1",2.18400671374178e-26,0.545586842938203,0.353,0.126,3.60077186894607e-22,"Pro-B Cells","Dda1"
"Gmps",2.1895384600542e-26,0.429450920927487,0.523,0.217,3.60989205909136e-22,"Pro-B Cells","Gmps"
"Cant1",2.20738529703006e-26,0.504379282942315,0.282,0.091,3.63931613921345e-22,"Pro-B Cells","Cant1"
"Atp5b",2.27888509135465e-26,0.557778360724239,0.918,0.553,3.75719785011642e-22,"Pro-B Cells","Atp5b"
"Snx12",2.33856713770966e-26,0.464479149087365,0.387,0.147,3.85559563994192e-22,"Pro-B Cells","Snx12"
"Mrps11",2.36811668117613e-26,0.839923848825037,0.201,0.055,3.90431397225509e-22,"Pro-B Cells","Mrps11"
"Ubtf",2.3960517007476e-26,0.58059455806104,0.593,0.262,3.95037043902257e-22,"Pro-B Cells","Ubtf"
"E2f1",2.51583732283421e-26,1.43590011612781,0.127,0.026,4.14786099415676e-22,"Pro-B Cells","E2f1"
"Vps11",2.52098815972052e-26,0.483170129412694,0.325,0.111,4.15635317893122e-22,"Pro-B Cells","Vps11"
"Dync1li2",2.55951638562144e-26,0.747490378650422,0.316,0.11,4.21987466497407e-22,"Pro-B Cells","Dync1li2"
"Lysmd4",2.56115854155101e-26,0.847832576234248,0.167,0.041,4.22258208745515e-22,"Pro-B Cells","Lysmd4"
"Fubp3",2.73648754540534e-26,0.717079626309262,0.223,0.065,4.51164701610979e-22,"Pro-B Cells","Fubp3"
"Gm12064",2.7807049584722e-26,0.815226353624654,0.226,0.066,4.58454826503311e-22,"Pro-B Cells","Gm12064"
"Ankrd40",2.78132242987773e-26,0.727691277214285,0.328,0.115,4.58556629013941e-22,"Pro-B Cells","Ankrd40"
"Slc40a1",2.86851707095148e-26,7.27373863760795,0.014,0,4.72932409487771e-22,"Pro-B Cells","Slc40a1"
"Nap1l2",2.86851707095148e-26,6.67625182529757,0.014,0,4.72932409487771e-22,"Pro-B Cells","Nap1l2"
"Gm12977",2.86851707095148e-26,6.62648181149483,0.014,0,4.72932409487771e-22,"Pro-B Cells","Gm12977"
"Asprv1",2.86851707095148e-26,7.3303751135994,0.014,0,4.72932409487771e-22,"Pro-B Cells","Asprv1"
"Kif7",2.86851707095148e-26,8.08674994481013,0.014,0,4.72932409487771e-22,"Pro-B Cells","Kif7"
"Agmo",2.86851707095148e-26,8.36118999499023,0.014,0,4.72932409487771e-22,"Pro-B Cells","Agmo"
"Gm4951",2.86851707095148e-26,7.46059144228752,0.014,0,4.72932409487771e-22,"Pro-B Cells","Gm4951"
"Gm13269",2.86851707095148e-26,6.57648215073998,0.014,0,4.72932409487771e-22,"Pro-B Cells","Gm13269"
"Gm44081",2.86851707095148e-26,6.66208617214688,0.014,0,4.72932409487771e-22,"Pro-B Cells","Gm44081"
"Dmtn",2.86851707095148e-26,6.92686436219025,0.014,0,4.72932409487771e-22,"Pro-B Cells","Dmtn"
"Serpinb9c",2.86851707095148e-26,6.66911679678159,0.014,0,4.72932409487771e-22,"Pro-B Cells","Serpinb9c"
"Nrg4",3.00019932363712e-26,5.10093208655822,0.034,0.002,4.94642862488052e-22,"Pro-B Cells","Nrg4"
"Laptm4b",3.20415042533908e-26,1.61872995704573,0.119,0.023,5.28268280625653e-22,"Pro-B Cells","Laptm4b"
"1700001K19Rik",3.21277130658011e-26,1.43632461844497,0.178,0.047,5.29689605315863e-22,"Pro-B Cells","1700001K19Rik"
"Med30",3.21355318615594e-26,0.568212641883643,0.376,0.139,5.29818513801529e-22,"Pro-B Cells","Med30"
"Atp6v0d1",3.25568755347083e-26,0.422419236206704,0.831,0.425,5.36765206940736e-22,"Pro-B Cells","Atp6v0d1"
"Parp9",3.26092426246611e-26,0.582021598006334,0.494,0.21,5.37628583152788e-22,"Pro-B Cells","Parp9"
"Sh3gl1",3.27555268593198e-26,0.450593224255563,0.415,0.158,5.40040371329605e-22,"Pro-B Cells","Sh3gl1"
"Poldip2",3.30426304371688e-26,0.889847563599849,0.184,0.048,5.44773848017602e-22,"Pro-B Cells","Poldip2"
"Tmem203",3.3600027985598e-26,0.920805656023728,0.169,0.042,5.53963661398554e-22,"Pro-B Cells","Tmem203"
"Rab8b",3.60679774718371e-26,0.599286023845184,0.554,0.251,5.94652744578179e-22,"Pro-B Cells","Rab8b"
"Atp6v1c1",3.72730012833895e-26,0.502539159155557,0.444,0.175,6.14519972159242e-22,"Pro-B Cells","Atp6v1c1"
"Arrdc2",3.75847558809813e-26,0.737328891095168,0.246,0.076,6.19659870209739e-22,"Pro-B Cells","Arrdc2"
"Sap30bp",4.10245275645078e-26,0.417411129396003,0.421,0.162,6.7637138595604e-22,"Pro-B Cells","Sap30bp"
"S1pr4",4.24824102524124e-26,0.644213521738403,0.336,0.12,7.00407497831524e-22,"Pro-B Cells","S1pr4"
"Acsl5",4.25909661366918e-26,0.644694322265761,0.446,0.18,7.02197258695639e-22,"Pro-B Cells","Acsl5"
"Chuk",4.27030361360394e-26,0.475254649532847,0.562,0.239,7.04044956774882e-22,"Pro-B Cells","Chuk"
"Bbc3",4.28060758100594e-26,1.38439704163461,0.11,0.02,7.0574377188045e-22,"Pro-B Cells","Bbc3"
"Chchd1",4.53284741567607e-26,0.606815993771894,0.463,0.187,7.47330553422513e-22,"Pro-B Cells","Chchd1"
"Hnrnpul1",4.55402497554054e-26,0.504324353404371,0.732,0.347,7.50822097717368e-22,"Pro-B Cells","Hnrnpul1"
"mt-Co2",4.63884611718226e-26,0.241528228846478,1,0.999,7.6480655933984e-22,"Pro-B Cells","mt-Co2"
"Adar",4.92884910452595e-26,0.493185045938774,0.517,0.216,8.12619351863193e-22,"Pro-B Cells","Adar"
"1810022K09Rik",4.98539264057842e-26,0.553623178674169,0.458,0.186,8.21941684652165e-22,"Pro-B Cells","1810022K09Rik"
"Ypel2",5.03678327345855e-26,0.372189363573583,0.336,0.123,8.30414458295111e-22,"Pro-B Cells","Ypel2"
"Capza2",5.09467747668539e-26,0.568567391670681,0.864,0.482,8.3995947558112e-22,"Pro-B Cells","Capza2"
"Abhd8",5.14436259420303e-26,1.27734562092415,0.127,0.026,8.48151060906253e-22,"Pro-B Cells","Abhd8"
"Thumpd3",5.20705964083176e-26,0.465308049579581,0.376,0.14,8.58487922983932e-22,"Pro-B Cells","Thumpd3"
"Grhpr",5.23923842994672e-26,1.11952795400988,0.164,0.04,8.63793239945316e-22,"Pro-B Cells","Grhpr"
"Mrpl37",5.83992478884194e-26,0.92989526712948,0.192,0.052,9.6282839993637e-22,"Pro-B Cells","Mrpl37"
"Mdh2",5.84173275817515e-26,0.587958423389676,0.726,0.338,9.63126479840337e-22,"Pro-B Cells","Mdh2"
"Idh3a",5.85218941700597e-26,0.723819182006288,0.271,0.088,9.64850469181774e-22,"Pro-B Cells","Idh3a"
"Mfsd5",5.95845681829056e-26,1.08164319843453,0.158,0.038,9.82370775631565e-22,"Pro-B Cells","Mfsd5"
"Eif1ad",6.0079739827946e-26,0.647345620517233,0.268,0.086,9.90534670543346e-22,"Pro-B Cells","Eif1ad"
"Zfp74",6.327941100077e-26,0.75657473741417,0.209,0.059,1.0432876491697e-21,"Pro-B Cells","Zfp74"
"Brd3",6.81565036768457e-26,0.495229411023427,0.415,0.16,1.12369627612015e-21,"Pro-B Cells","Brd3"
"Chchd5",7.01123703104274e-26,0.859119058327815,0.189,0.051,1.15594264930802e-21,"Pro-B Cells","Chchd5"
"Entpd7",7.02095023198205e-26,1.07416644427368,0.184,0.049,1.15754406474688e-21,"Pro-B Cells","Entpd7"
"Ywhag",7.15022311450915e-26,0.44539857101569,0.72,0.342,1.17885728488912e-21,"Pro-B Cells","Ywhag"
"Pak4",7.70843694473463e-26,1.49964238367101,0.096,0.016,1.2708899990784e-21,"Pro-B Cells","Pak4"
"Mrps21",8.08950531473333e-26,0.527940770495552,0.599,0.262,1.33371674124008e-21,"Pro-B Cells","Mrps21"
